time,lat,lon,tasminAdjust,tasmaxAdjust,prAdjust,rsdsAdjust,month
2004-09-30,47.75,-83.25,-2.001007,28.807922,196.15268494962947,544.6405,9
2004-10-31,47.75,-83.25,-10.33371,19.701477,100.93226447825145,341.75943,10
2004-11-30,47.75,-83.25,-26.195602,10.383606,59.050783205384505,289.1346,11
2004-12-31,47.75,-83.25,-42.454865,4.940033,41.68765413633082,225.38783,12
2005-01-31,47.75,-83.25,-41.312332,0.48394775,41.073441440676106,288.6857,1
2005-02-28,47.75,-83.25,-31.920715,11.595276,77.30232101603178,440.048,2
2005-03-31,47.75,-83.25,-23.688675,13.613525,25.323771686089458,747.4946,3
2005-04-30,47.75,-83.25,-12.310272,17.989594,116.84611486271024,780.29047,4
2005-05-31,47.75,-83.25,-5.4924316,26.944641,69.47068760709953,1072.2809,5
2005-06-30,47.75,-83.25,-0.101867676,30.601837,124.10165275869076,1147.4554,6
2005-07-31,47.75,-83.25,6.6483765,35.355072,35.28024330371409,1095.5083,7
2005-08-31,47.75,-83.25,2.555664,31.223389,43.55231389763503,1017.5105,8
2005-09-30,47.75,-83.25,-0.0146484375,27.167664,61.079263143619755,680.92773,9
2005-10-31,47.75,-83.25,-9.531494,18.34607,31.05465549379005,453.66763,10
2005-11-30,47.75,-83.25,-26.276047,14.938721,51.99239699359168,272.48315,11
2005-12-31,47.75,-83.25,-37.594803,4.580902,61.684805441473145,195.93228,12
2006-01-31,47.75,-83.25,-33.63394,22.431732,144.7281255197595,235.28506,1
2006-02-28,47.75,-83.25,-27.201355,7.1977844,78.25454330159118,456.3686,2
2006-03-31,47.75,-83.25,-23.557892,13.880646,96.40023562096758,713.57117,3
2006-04-30,47.75,-83.25,-14.672791,18.70279,39.36930906493217,984.03674,4
2006-05-31,47.75,-83.25,-8.860291,35.25061,112.58234140696004,967.73456,5
2006-06-30,47.75,-83.25,0.9932251,27.250244,163.75998010626063,979.1365,6
2006-07-31,47.75,-83.25,5.0389404,31.293335,74.92040275828913,1019.1665,7
2006-08-31,47.75,-83.25,5.945038,31.223877,41.984702603076585,861.3712,8
2006-09-30,47.75,-83.25,-1.4552917,26.090332,74.89114635391161,643.4909,9
2006-10-31,47.75,-83.25,-7.2227783,22.491241,165.77430004363123,348.8308,10
2006-11-30,47.75,-83.25,-23.026611,12.254608,105.29100806306815,249.89085,11
2006-12-31,47.75,-83.25,-21.23877,4.985626,65.6835025321925,198.65195,12
2007-01-31,47.75,-83.25,-41.648468,5.6905823,78.27594918107934,276.65695,1
2007-02-28,47.75,-83.25,-30.820267,7.0615234,33.1469806144014,452.34467,2
2007-03-31,47.75,-83.25,-20.516403,12.619385,64.56251416893792,601.1752,3
2007-04-30,47.75,-83.25,-7.673279,25.08612,24.45973373396555,897.5097,4
2007-05-31,47.75,-83.25,-5.547333,30.098663,55.97349822674005,1066.6262,5
2007-06-30,47.75,-83.25,2.1506042,31.76767,84.96994860688574,1069.0892,6
2007-07-31,47.75,-83.25,6.5491943,33.406403,59.951168897532625,995.4425,7
2007-08-31,47.75,-83.25,4.9719543,28.813965,115.56622829557455,951.7343,8
2007-09-30,47.75,-83.25,-3.6362305,22.16388,42.640522057627095,651.8063,9
2007-10-31,47.75,-83.25,-9.597992,20.79309,86.14225659821386,394.8792,10
2007-11-30,47.75,-83.25,-13.851532,9.239227,52.08688386828726,242.30788,11
2007-12-31,47.75,-83.25,-38.199936,3.8240662,89.18330471860827,228.0337,12
2008-01-31,47.75,-83.25,-34.222305,4.3202515,64.7681109905534,290.6841,1
2008-02-28,47.75,-83.25,-31.531174,5.0927734,48.71513833386416,440.09863,2
2008-03-31,47.75,-83.25,-23.304321,12.579437,79.58616998512298,649.73175,3
2008-04-30,47.75,-83.25,-10.193451,23.647766,24.08478213037597,889.56555,4
2008-05-31,47.75,-83.25,-4.7927246,27.3927,98.69118153437739,1064.5627,5
2008-06-30,47.75,-83.25,0.06832886,32.359894,57.5893713721598,1120.1957,6
2008-07-31,47.75,-83.25,5.9639893,36.416016,40.357472054165555,1191.9569,7
2008-08-31,47.75,-83.25,4.700653,30.393372,92.95020113004284,876.538,8
2008-09-30,47.75,-83.25,-3.9664307,22.364166,47.485038228478516,552.64,9
2008-10-31,47.75,-83.25,-5.995392,20.344543,187.36181187341572,405.40555,10
2008-11-30,47.75,-83.25,-20.89972,14.299957,104.09645761610591,242.43416,11
2008-12-31,47.75,-83.25,-29.226044,0.5514221,65.86766216496471,206.66924,12
2009-01-31,47.75,-83.25,-35.590897,6.9421387,64.08557527065568,267.6094,1
2009-02-28,47.75,-83.25,-30.13205,6.3085938,47.56733054891811,405.29877,2
2009-03-31,47.75,-83.25,-24.93393,15.318481,103.95950262900442,635.41425,3
2009-04-30,47.75,-83.25,-11.602692,26.073608,45.35391411791352,790.6248,4
2009-05-31,47.75,-83.25,-2.6466064,27.956055,57.303954190865625,1037.4886,5
2009-06-30,47.75,-83.25,3.7078247,28.476654,119.2710681752942,1065.6283,6
2009-07-31,47.75,-83.25,6.798645,33.15445,66.5551904377935,1067.0364,7
2009-08-31,47.75,-83.25,2.0693054,30.569061,69.19509045401355,965.3494,8
2009-09-30,47.75,-83.25,-2.9466858,27.124725,69.03150321377325,587.11633,9
2009-10-31,47.75,-83.25,-8.48526,16.995667,51.608694997412385,394.006,10
2009-11-30,47.75,-83.25,-26.05539,11.022766,52.57349913517828,268.56772,11
2009-12-31,47.75,-83.25,-28.687912,2.2683105,60.61042392393574,216.45541,12
2010-01-31,47.75,-83.25,-36.83493,7.540619,96.83741959452163,236.98769,1
2010-02-28,47.75,-83.25,-30.391525,7.515869,65.62693332962226,410.82635,2
2010-03-31,47.75,-83.25,-22.469376,11.585297,95.63070622680243,573.4568,3
2010-04-30,47.75,-83.25,-11.702942,18.660492,7.7203362836371525,1066.9794,4
2010-05-31,47.75,-83.25,-4.7440186,23.407501,63.58158955881663,961.46967,5
2010-06-30,47.75,-83.25,0.06976318,29.881378,42.140816224127775,1064.7107,6
2010-07-31,47.75,-83.25,3.5333557,32.72342,68.3754706493346,1125.7306,7
2010-08-31,47.75,-83.25,5.4008484,32.359406,43.010991261689924,986.0526,8
2010-09-30,47.75,-83.25,-2.5760193,30.902496,118.42504195738002,534.8824,9
2010-10-31,47.75,-83.25,-9.219299,20.535522,126.06191874219803,349.69656,10
2010-11-30,47.75,-83.25,-22.065353,12.276215,86.95423773060611,245.45781,11
2010-12-31,47.75,-83.25,-42.132843,3.5579224,38.20644130828441,242.64098,12
2011-01-31,47.75,-83.25,-38.94606,1.0349121,35.50706893875031,292.27335,1
2011-02-28,47.75,-83.25,-29.971893,6.59729,24.395317557355156,486.6614,2
2011-03-31,47.75,-83.25,-27.757462,11.500122,53.5286536658532,652.9324,3
2011-04-30,47.75,-83.25,-15.44516,23.451935,39.85445718280971,830.7125,4
2011-05-31,47.75,-83.25,-2.6183777,27.104492,20.443316697492264,1188.0188,5
2011-06-30,47.75,-83.25,1.1190491,30.970245,42.289029957100865,1170.8319,6
2011-07-31,47.75,-83.25,5.533203,26.797485,105.9226556935755,939.63403,7
2011-08-31,47.75,-83.25,5.7425537,30.775665,56.74747573975765,922.62964,8
2011-09-30,47.75,-83.25,-4.0312805,28.7771,157.74178613646654,671.284,9
2011-10-31,47.75,-83.25,-8.548859,23.06247,102.49576323622023,347.71024,10
2011-11-30,47.75,-83.25,-18.718445,11.689789,34.256982532315305,279.50223,11
2011-12-31,47.75,-83.25,-28.58583,3.8626404,64.15090338196023,208.9954,12
2012-01-31,47.75,-83.25,-38.563293,2.327057,56.639051192541956,278.3119,1
2012-02-28,47.75,-83.25,-25.688873,8.016357,31.366945344780106,470.82535,2
2012-03-31,47.75,-83.25,-23.31363,13.181824,87.25823356398905,658.79974,3
2012-04-30,47.75,-83.25,-15.821075,19.721039,13.40556389586709,1002.51447,4
2012-05-31,47.75,-83.25,-3.530365,26.210083,103.86666553386021,978.28986,5
2012-06-30,47.75,-83.25,-0.83755493,28.395294,121.88225811696611,898.578,6
2012-07-31,47.75,-83.25,6.267456,34.338318,81.13043865014333,1056.7814,7
2012-08-31,47.75,-83.25,8.042419,29.049347,115.69696142869361,731.60895,8
2012-09-30,47.75,-83.25,-2.2736816,28.487518,96.58685815811623,553.3422,9
2012-10-31,47.75,-83.25,-8.691711,22.440186,59.37701656839636,425.78253,10
2012-11-30,47.75,-83.25,-22.464249,15.438446,144.26997684131493,218.22354,11
2012-12-31,47.75,-83.25,-32.70146,8.788605,81.51194081910944,214.47266,12
2013-01-31,47.75,-83.25,-30.177765,9.377777,124.9238842890918,239.77776,1
2013-02-28,47.75,-83.25,-26.178726,7.8332214,26.310402240778785,456.82642,2
2013-03-31,47.75,-83.25,-15.071075,18.356628,60.17702393764921,606.08594,3
2013-04-30,47.75,-83.25,-10.424866,21.954681,48.636148627338116,786.98987,4
2013-05-31,47.75,-83.25,-3.754364,28.06369,12.997671805715072,1148.3607,5
2013-06-30,47.75,-83.25,4.3184814,36.341736,104.5614557893714,1158.3159,6
2013-07-31,47.75,-83.25,5.1624146,31.933289,53.0726585406228,1233.8131,7
2013-08-31,47.75,-83.25,3.5493164,29.282623,51.88639227399108,963.0792,8
2013-09-30,47.75,-83.25,-0.52127075,23.965332,136.66888559346262,577.9199,9
2013-10-31,47.75,-83.25,-4.0718994,16.942993,159.9968818216439,320.14517,10
2013-11-30,47.75,-83.25,-18.266144,10.346893,50.554760369777796,254.55444,11
2013-12-31,47.75,-83.25,-25.302612,7.30838,79.96282825552044,189.42325,12
2014-01-31,47.75,-83.25,-27.825043,6.1011353,48.32064593065297,280.18307,1
2014-02-28,47.75,-83.25,-33.380783,-0.52212524,32.72748650997528,477.44357,2
2014-03-31,47.75,-83.25,-22.996002,9.03537,106.44827282521874,631.7182,3
2014-04-30,47.75,-83.25,-14.171783,14.49408,118.66361492138822,785.5709,4
2014-05-31,47.75,-83.25,-4.955414,26.666016,67.47669585420226,970.9153,5
2014-06-30,47.75,-83.25,-1.0254822,30.133331,64.43476636195555,1121.1346,6
2014-07-31,47.75,-83.25,5.719055,33.292267,82.29465128970332,962.67114,7
2014-08-31,47.75,-83.25,8.444702,32.624573,75.15797922533238,988.5331,8
2014-09-30,47.75,-83.25,-4.3923645,29.77002,126.91962975877686,656.67957,9
2014-10-31,47.75,-83.25,-7.847534,19.76236,65.35484676314809,408.42105,10
2014-11-30,47.75,-83.25,-16.247192,8.382416,63.20003590990382,236.56465,11
2014-12-31,47.75,-83.25,-35.328735,3.214508,64.23709534028603,216.868,12
2015-01-31,47.75,-83.25,-31.717789,3.9388733,79.89584687766182,281.58127,1
2015-02-28,47.75,-83.25,-28.892395,7.2781982,61.45091648468224,453.59576,2
2015-03-31,47.75,-83.25,-19.073746,15.157318,60.82603614413529,595.3117,3
2015-04-30,47.75,-83.25,-8.689117,24.451263,41.78102196310647,877.2061,4
2015-05-31,47.75,-83.25,-2.862915,25.37265,68.7540006445488,1090.3195,5
2015-06-30,47.75,-83.25,-2.6426392,30.123291,273.7359849488712,885.4794,6
2015-07-31,47.75,-83.25,4.9661865,31.559174,44.08855414367281,1153.7974,7
2015-08-31,47.75,-83.25,2.678955,32.454132,75.96872235881165,905.8882,8
2015-09-30,47.75,-83.25,-3.8892212,30.786621,63.35081384713703,671.65656,9
2015-10-31,47.75,-83.25,-7.5603333,23.671967,52.21685880424047,480.47806,10
2015-11-30,47.75,-83.25,-13.215118,15.206421,46.670958804497786,239.35384,11
2015-12-31,47.75,-83.25,-27.84758,11.632477,88.84729957571835,183.0492,12
2016-01-31,47.75,-83.25,-40.9377,2.3237,48.74989751333487,282.14227,1
2016-02-28,47.75,-83.25,-27.967484,8.668243,92.12801729299827,425.45,2
2016-03-31,47.75,-83.25,-28.856781,7.7036133,60.24664829164976,721.4154,3
2016-04-30,47.75,-83.25,-15.980225,28.311401,97.9150907798612,863.2391,4
2016-05-31,47.75,-83.25,-5.873871,25.306519,45.26956002118823,1028.0142,5
2016-06-30,47.75,-83.25,1.468689,26.100891,88.49386861329549,931.351,6
2016-07-31,47.75,-83.25,6.615753,27.63382,68.38791965165001,899.6249,7
2016-08-31,47.75,-83.25,5.1300964,30.51715,33.653438385226764,982.6022,8
2016-09-30,47.75,-83.25,0.4610901,29.094696,51.766021898947656,642.5959,9
2016-10-31,47.75,-83.25,-16.623077,21.972015,82.48015201388625,427.28616,10
2016-11-30,47.75,-83.25,-19.705856,11.976776,57.796209566731704,262.2107,11
2016-12-31,47.75,-83.25,-35.228592,6.4103394,44.78716627199901,211.54884,12
2017-01-31,47.75,-83.25,-42.58896,1.0051575,125.41997993539553,251.15215,1
2017-02-28,47.75,-83.25,-26.909729,18.405151,98.50336414383492,455.24323,2
2017-03-31,47.75,-83.25,-25.710297,17.058441,54.47507505232352,732.52454,3
2017-04-30,47.75,-83.25,-15.605286,24.155182,12.704325907179737,1031.4014,4
2017-05-31,47.75,-83.25,-3.9566956,24.175201,64.07629840941809,1053.1191,5
2017-06-30,47.75,-83.25,1.9796448,31.55606,82.68351939332206,1059.806,6
2017-07-31,47.75,-83.25,5.981262,32.598083,48.554076047003036,1136.0787,7
2017-08-31,47.75,-83.25,3.3181152,31.838074,94.62181046255864,924.98627,8
2017-09-30,47.75,-83.25,-0.40148926,23.12326,125.72752942724037,517.91113,9
2017-10-31,47.75,-83.25,-5.3721313,17.992249,143.9247618220179,281.2916,10
2017-11-30,47.75,-83.25,-27.16153,13.416321,62.20084172382485,249.77817,11
2017-12-31,47.75,-83.25,-31.754044,10.158569,77.14194930304075,186.30254,12
2018-01-31,47.75,-83.25,-37.961456,1.3956299,35.56154568432248,289.21948,1
2018-02-28,47.75,-83.25,-21.253052,8.292053,68.24595454891096,392.57834,2
2018-03-31,47.75,-83.25,-21.035751,14.14328,99.83053310206742,593.60614,3
2018-04-30,47.75,-83.25,-17.234482,19.921265,23.500788595629274,967.49286,4
2018-05-31,47.75,-83.25,-3.5450745,24.250336,49.27995772486611,1017.1769,5
2018-06-30,47.75,-83.25,-0.31906128,28.16211,61.76219808112364,998.8521,6
2018-07-31,47.75,-83.25,6.36792,35.20459,68.55958126761834,1036.748,7
2018-08-31,47.75,-83.25,6.1799316,28.331451,82.82000897852413,864.1283,8
2018-09-30,47.75,-83.25,-6.1516113,26.238495,38.18546937400242,721.00006,9
2018-10-31,47.75,-83.25,-5.5694885,20.903625,100.8929698378779,363.81378,10
2018-11-30,47.75,-83.25,-28.34108,6.8351135,72.13276341335586,232.95015,11
2018-12-31,47.75,-83.25,-30.815048,4.7163086,78.30670795810875,208.10095,12
2019-01-31,47.75,-83.25,-33.034332,4.0674133,28.924451308557764,321.8709,1
2019-02-28,47.75,-83.25,-31.73816,4.5127563,20.18312463114853,459.29306,2
2019-03-31,47.75,-83.25,-22.566849,17.82492,72.93767586088507,664.27045,3
2019-04-30,47.75,-83.25,-13.32489,18.032288,54.20508331008023,776.2038,4
2019-05-31,47.75,-83.25,-5.107147,21.719116,98.40827764710411,931.4915,5
2019-06-30,47.75,-83.25,4.8198547,32.59552,202.43543201795546,921.70807,6
2019-07-31,47.75,-83.25,5.8671265,30.070618,102.9326025465707,982.13214,7
2019-08-31,47.75,-83.25,5.451111,29.921844,63.53469836030854,895.6468,8
2019-09-30,47.75,-83.25,-1.8989258,23.83371,84.86642087227665,569.0023,9
2019-10-31,47.75,-83.25,-3.6199036,19.567963,203.5134112185915,376.07748,10
2019-11-30,47.75,-83.25,-21.753922,8.294617,45.68612110451795,271.70206,11
2019-12-31,47.75,-83.25,-26.327637,8.820709,78.51175006144331,188.55173,12
2020-01-31,47.75,-83.25,-36.391373,9.03537,62.303941470599966,290.43774,1
2020-02-28,47.75,-83.25,-24.41069,4.3022156,54.11142546290648,386.55362,2
2020-03-31,47.75,-83.25,-23.543793,11.506989,114.83896256249864,659.46967,3
2020-04-30,47.75,-83.25,-11.032318,26.161682,46.2708291310264,874.531,4
2020-05-31,47.75,-83.25,-4.9157715,28.78421,42.60961901200062,1063.011,5
2020-06-30,47.75,-83.25,0.801178,29.094818,63.123421417003556,1114.4391,6
2020-07-31,47.75,-83.25,6.914093,32.644775,104.19581079950149,981.60156,7
2020-08-31,47.75,-83.25,4.04068,32.498657,102.84166816636571,744.1071,8
2020-09-30,47.75,-83.25,-2.333191,26.38504,74.934687775567,689.31366,9
2020-10-31,47.75,-83.25,-7.8568115,18.598053,83.96856427862076,350.58856,10
2020-11-30,47.75,-83.25,-21.670517,15.364929,128.7973898306518,207.3406,11
2020-12-31,47.75,-83.25,-33.379898,7.555481,38.64335547623341,204.51366,12
2021-01-31,47.75,-83.25,-32.503693,3.484497,82.9080392846663,270.89578,1
2021-02-28,47.75,-83.25,-28.351837,4.389496,29.71352365348139,488.04575,2
2021-03-31,47.75,-83.25,-27.656662,14.118988,38.53367323099519,619.25604,3
2021-04-30,47.75,-83.25,-4.323242,17.228424,73.23135397746228,634.9627,4
2021-05-31,47.75,-83.25,-4.4658203,24.564362,60.398446309773135,954.9966,5
2021-06-30,47.75,-83.25,2.802826,30.246368,50.276725566072855,1114.4276,6
2021-07-31,47.75,-83.25,5.474945,34.950897,69.16950658051064,991.03577,7
2021-08-31,47.75,-83.25,7.76297,33.42813,128.1773765993421,892.92773,8
2021-09-30,47.75,-83.25,-5.565735,28.073242,36.95000505031203,706.3927,9
2021-10-31,47.75,-83.25,-1.400177,18.762512,86.51747318945127,362.8239,10
2021-11-30,47.75,-83.25,-28.41719,14.106232,69.70669334150443,254.76324,11
2021-12-31,47.75,-83.25,-34.864166,4.135437,27.188999971258454,240.28194,12
2022-01-31,47.75,-83.25,-36.8564,5.373169,70.55795724372729,297.42645,1
2022-02-28,47.75,-83.25,-30.522064,1.466919,63.81109166977694,454.9374,2
2022-03-31,47.75,-83.25,-23.944916,15.445251,63.69390511972597,727.9039,3
2022-04-30,47.75,-83.25,-9.80542,21.846985,71.08013538527302,872.1592,4
2022-05-31,47.75,-83.25,-3.8620605,29.864532,53.2860165265447,972.07745,5
2022-06-30,47.75,-83.25,0.5660095,29.77771,81.12829271922237,1136.5759,6
2022-07-31,47.75,-83.25,6.4943542,35.256714,32.079431736201514,1166.32,7
2022-08-31,47.75,-83.25,6.6913757,35.818756,40.95948572139605,977.5524,8
2022-09-30,47.75,-83.25,-1.3010254,28.409912,27.3556296753668,633.8509,9
2022-10-31,47.75,-83.25,-8.063721,22.197876,113.04150619798747,392.71674,10
2022-11-30,47.75,-83.25,-18.631805,14.140839,153.5814655282593,231.41109,11
2022-12-31,47.75,-83.25,-32.70523,6.2433777,73.69232845903753,206.75888,12
2023-01-31,47.75,-83.25,-33.697556,4.403015,43.25811523049197,270.93005,1
2023-02-28,47.75,-83.25,-26.05542,7.8196106,30.534820971661247,466.7036,2
2023-03-31,47.75,-83.25,-18.944214,15.13147,56.37608234246727,641.2045,3
2023-04-30,47.75,-83.25,-10.407043,24.987885,85.0866656001017,779.5428,4
2023-05-31,47.75,-83.25,-4.7281494,29.56186,95.42473511228309,953.4086,5
2023-06-30,47.75,-83.25,-1.0123596,31.406128,68.30663170585467,1096.4934,6
2023-07-31,47.75,-83.25,5.285095,28.706085,107.53888191029546,1064.7031,7
2023-08-31,47.75,-83.25,4.8251343,28.939728,123.50163515984605,856.42456,8
2023-09-30,47.75,-83.25,-4.2677917,25.47528,119.77191218611551,568.717,9
2023-10-31,47.75,-83.25,-2.9004822,18.688873,73.73838886196609,418.09097,10
2023-11-30,47.75,-83.25,-29.958084,15.920959,143.42462928252644,211.9318,11
2023-12-31,47.75,-83.25,-22.73822,7.291931,116.69685541201034,186.93332,12
2024-01-31,47.75,-83.25,-30.770782,5.10968,77.71423612502986,251.46942,1
2024-02-28,47.75,-83.25,-26.621918,6.2687073,44.53097530058585,489.6892,2
2024-03-31,47.75,-83.25,-20.626022,10.405029,130.21014518744778,610.3934,3
2024-04-30,47.75,-83.25,-12.560547,18.401428,40.28270988164877,929.8717,4
2024-05-31,47.75,-83.25,-4.8345947,28.550934,56.947004243556876,1121.7732,5
2024-06-30,47.75,-83.25,3.44281,29.467438,69.40845454955706,1003.9231,6
2024-07-31,47.75,-83.25,6.7070007,38.418488,62.14116220326105,1128.7697,7
2024-08-31,47.75,-83.25,5.288025,27.685486,66.93727464153199,848.3903,8
2024-09-30,47.75,-83.25,-2.1758118,27.961426,102.14129240048351,558.775,9
2024-10-31,47.75,-83.25,-6.702423,16.034393,134.35907364982995,394.08682,10
2024-11-30,47.75,-83.25,-23.918304,12.464355,104.54962608855567,253.08408,11
2024-12-31,47.75,-83.25,-38.364517,6.812683,51.44036134242924,213.90723,12
2025-01-31,47.75,-83.25,-33.119675,3.8420105,47.43447262299014,276.27655,1
2025-02-28,47.75,-83.25,-30.74646,2.3029175,51.55716747030965,441.93536,2
2025-03-31,47.75,-83.25,-23.405457,10.174957,96.81317139038583,618.42303,3
2025-04-30,47.75,-83.25,-18.311295,20.898102,47.41314391430933,866.2441,4
2025-05-31,47.75,-83.25,-3.596527,26.866028,58.57590788582456,928.30615,5
2025-06-30,47.75,-83.25,2.4460144,31.463654,41.4988745294977,1067.3416,6
2025-07-31,47.75,-83.25,7.6718445,33.634552,57.342630119092064,1038.3951,7
2025-08-31,47.75,-83.25,2.8963623,34.573578,42.968419005774194,1045.5808,8
2025-09-30,47.75,-83.25,-1.951477,29.150635,73.3697353352909,591.9227,9
2025-10-31,47.75,-83.25,-17.30542,20.607056,12.789807479566662,514.6564,10
2025-11-30,47.75,-83.25,-23.05371,14.8776245,46.05537958195782,253.59651,11
2025-12-31,47.75,-83.25,-27.708038,8.932312,99.35626930455328,163.77107,12
2026-01-31,47.75,-83.25,-32.661102,1.8576355,37.69058225407207,266.67804,1
2026-02-28,47.75,-83.25,-30.196442,6.1445923,14.55065932314028,557.9898,2
2026-03-31,47.75,-83.25,-22.338867,14.226807,88.61385906711803,676.1781,3
2026-04-30,47.75,-83.25,-18.441772,24.478455,44.89588976830419,863.62756,4
2026-05-31,47.75,-83.25,-4.225769,31.709473,50.34369204804534,1133.1577,5
2026-06-30,47.75,-83.25,-1.5407715,28.168427,118.82423775750794,1073.455,6
2026-07-31,47.75,-83.25,5.649231,31.098999,83.72078670799965,1007.6067,7
2026-08-31,47.75,-83.25,3.4075012,35.154205,80.20909396000206,922.06696,8
2026-09-30,47.75,-83.25,-3.0241394,23.819824,149.1056176375423,589.72565,9
2026-10-31,47.75,-83.25,-5.635376,16.983307,138.91454073454952,441.7737,10
2026-11-30,47.75,-83.25,-14.9305725,17.335388,99.91530965162383,222.8904,11
2026-12-31,47.75,-83.25,-27.29718,6.432617,55.88085275958292,195.48398,12
2027-01-31,47.75,-83.25,-24.65622,4.4164124,84.72432594498969,289.67657,1
2027-02-28,47.75,-83.25,-25.605972,5.072418,90.20945829761331,435.44083,2
2027-03-31,47.75,-83.25,-17.339127,10.41571,44.61795555725985,646.9372,3
2027-04-30,47.75,-83.25,-7.6138,20.403809,25.24190763833758,937.57,4
2027-05-31,47.75,-83.25,-3.4067993,27.784027,82.04458814107056,856.5992,5
2027-06-30,47.75,-83.25,1.2800598,31.605927,38.509560027887346,1031.4187,6
2027-07-31,47.75,-83.25,6.4570007,37.125427,101.99998873795266,1129.0276,7
2027-08-31,47.75,-83.25,6.9186707,31.442383,114.97806847037282,824.0182,8
2027-09-30,47.75,-83.25,-1.4689941,31.285278,93.28919016006694,670.2988,9
2027-10-31,47.75,-83.25,-8.641418,23.8107,140.8051296170015,369.7562,10
2027-11-30,47.75,-83.25,-21.421173,10.434204,59.7261841641739,245.3065,11
2027-12-31,47.75,-83.25,-28.940933,11.218567,88.26914236997254,178.77776,12
2028-01-31,47.75,-83.25,-33.181335,8.658356,85.53952867005137,275.6789,1
2028-02-28,47.75,-83.25,-31.822647,4.212555,80.21275596111082,451.26706,2
2028-03-31,47.75,-83.25,-24.840286,9.534332,91.9706585467793,621.61487,3
2028-04-30,47.75,-83.25,-18.463684,30.308746,47.00829066350707,865.8135,4
2028-05-31,47.75,-83.25,-3.6808472,26.757965,81.93399423616938,988.70166,5
2028-06-30,47.75,-83.25,3.5733948,29.59842,133.16818556741055,997.3549,6
2028-07-31,47.75,-83.25,5.970154,30.699402,86.00670819432708,1102.9681,7
2028-08-31,47.75,-83.25,6.617279,32.990234,137.63172155886423,811.81976,8
2028-09-30,47.75,-83.25,-4.715912,26.489288,78.00251940643648,676.5396,9
2028-10-31,47.75,-83.25,-9.482941,20.311646,107.57374005188467,371.2885,10
2028-11-30,47.75,-83.25,-12.747925,10.928253,81.49444412993034,243.38101,11
2028-12-31,47.75,-83.25,-46.06775,5.160187,97.15743667293282,201.84808,12
2029-01-31,47.75,-83.25,-39.093918,7.61203,62.82677359704394,285.83917,1
2029-02-28,47.75,-83.25,-27.265305,-0.6343689,63.77184228185797,435.45245,2
2029-03-31,47.75,-83.25,-27.140427,13.252411,27.965698387561133,688.4363,3
2029-04-30,47.75,-83.25,-13.076538,22.362366,116.08951020607492,797.6703,4
2029-05-31,47.75,-83.25,-2.5970154,26.365234,63.94055940399994,983.1667,5
2029-06-30,47.75,-83.25,1.7907104,34.48474,62.27733070918475,1094.3318,6
2029-07-31,47.75,-83.25,5.3995667,34.214935,72.3139985509988,963.38696,7
2029-08-31,47.75,-83.25,6.160614,31.310883,45.980236284958664,850.0302,8
2029-09-30,47.75,-83.25,-5.3301697,28.05661,132.5473851084098,600.4605,9
2029-10-31,47.75,-83.25,-5.3889465,20.494354,137.85275501722936,379.55402,10
2029-11-30,47.75,-83.25,-7.815735,14.287994,152.0678651108028,174.71608,11
2029-12-31,47.75,-83.25,-29.750183,5.3738403,116.96992913421127,185.11716,12
2030-01-31,47.75,-83.25,-30.251404,4.8692627,44.27695609338116,266.6269,1
2030-02-28,47.75,-83.25,-29.079102,14.779572,38.69365885911975,464.4607,2
2030-03-31,47.75,-83.25,-24.794281,13.242737,68.29004226601683,570.7365,3
2030-04-30,47.75,-83.25,-15.921783,19.51828,57.19431877951138,876.4538,4
2030-05-31,47.75,-83.25,-0.8664551,30.888123,49.97049306111876,967.44806,5
2030-06-30,47.75,-83.25,-1.2927551,32.62448,23.749600863084197,1187.7329,6
2030-07-31,47.75,-83.25,7.7598877,32.605865,66.11231860297266,1123.4496,7
2030-08-31,47.75,-83.25,4.8979187,34.200043,174.39843026004382,866.0763,8
2030-09-30,47.75,-83.25,-0.58206177,31.69516,128.137652350415,552.0644,9
2030-10-31,47.75,-83.25,-8.626282,24.156403,69.82516802963801,399.7198,10
2030-11-30,47.75,-83.25,-21.755798,12.259033,51.80872469645692,229.39775,11
2030-12-31,47.75,-83.25,-22.848267,3.6374817,97.77833943371661,200.60121,12
2031-01-31,47.75,-83.25,-29.81755,0.930542,70.26611103137839,239.19002,1
2031-02-28,47.75,-83.25,-31.013474,2.8153687,52.144930376380216,437.77097,2
2031-03-31,47.75,-83.25,-29.342255,16.975311,90.3718063258566,611.7595,3
2031-04-30,47.75,-83.25,-13.860504,21.178986,43.10441057823482,954.42206,4
2031-05-31,47.75,-83.25,-2.8388672,31.582062,57.76090962681337,920.77234,5
2031-06-30,47.75,-83.25,0.5788269,31.762573,80.89644236242748,903.4415,6
2031-07-31,47.75,-83.25,7.659424,39.09912,54.00003776885569,1206.3365,7
2031-08-31,47.75,-83.25,6.7759705,34.740967,101.94011827697977,897.39197,8
2031-09-30,47.75,-83.25,-2.643402,30.384033,25.471231607662048,728.34454,9
2031-10-31,47.75,-83.25,-10.266174,15.657196,33.75297113452689,392.08212,10
2031-11-30,47.75,-83.25,-20.242065,12.803375,76.33376455887628,218.725,11
2031-12-31,47.75,-83.25,-27.063156,10.331085,117.69020820065634,190.25522,12
2032-01-31,47.75,-83.25,-34.219955,3.9519653,111.01836377056316,252.55197,1
